,FACILITY_ID,FACILITY_NAME,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,STREET_UNIT,PHONE,EXT,SECOND_PHONE,SECOND_EXT,ADDRESS_KEY,ADDRESS_ID,DAYS_OF_OPERATION,HMCD_CATEGORY,HOURS_OF_OPERATION,CROSS_REF,FACILITY_OWNER_ID,PROPERTY_OWNER_ID,EMPLOYEES,BUS_NAME,IS_LAND_TRUST,SITE_ADDRESS,ADDRESS2,CROSS_STREET,CITY,STATE,ZIP,CENSUS,DISTRICT,LOCATION,CITY_CODE,MADDRESS1,MADDRESS2,MCAREOF,MCITY,MSTATE,MZIP,UPDATE_ACCT_REC,ACCTREC_ADDR,APN,SIC_CODE,AID,KEY1,KEY2,COMMENT1,DATE1,COMMENT2,CODE_1,BUS_CODE,CODE_2,BUS_TYPE,CODE_3,NOB,HMIRRP_DATE,WATER,PROCESS_EMITTENTS,STACK,GAS_EMISSIONS,PROGRAM,HAZMAT,PERMIT,EMISSION_FACTORS,CDS,SOURCE_TEST_DATA,CROP,WATER_WELL_PERMIT,COMPLAIN,SERVICE_REQUEST,ONSITE,SEPTIC,JURISDICTION,DATE_CERTIFIED,OWNER_SWITCH_DATE,SIGNATURE_OF_OWNER,ENTERED_DATE,ENTERED_BY,UPDATE_DATE,UPDATE_BY,MCOUNTRY_CODE,UDF_LATITUDE_OLD,UDF_LONGITUDE_OLD,LAST_TOUCHED,owner_id,code,city_name,status,ADDITION,BLOCK,LOT,SPLIT,FAX,EMAIL,NOTIFICATION_STATUS,PERMIT_STATUS_FACILITY,PERMIT_STATUS_INTERIM,PERMIT_STATUS_STANDARD,PERMIT_STATUS_VARIANCE,PERMIT_STATUS_CONSENT,CERT_NAME,CERT_TITLE,CERT_DATE,HYPHEN_FRACTION,POST_DIRECTIONAL,STREET_UNIT_TYPE,TEMP_FACILITY_ID,BFS_LAST_TOUCHED,IS_SHORT_REVIEW_PERIOD,REQUEST_REASON,IS_ALL_ONE_UNIT,IS_ALL_PLOT_PLAN,IS_PBRCA_CLOSURE_FINANCIAL,IS_PBRCA_SELF_CERTIFIED,IS_PBRCA_OTHER,IS_PBRCA_PRIOR_HISTORY,IS_PBR_TANK,IS_PBR_NOTIFY_AGENCY,IS_PBR_NOTIFY_OWNER,CONTRIBUTOR,CROSS_REF2,GIS_LATITUDE,GIS_LONGITUDE,GIS_ELEVATION,IS_NON_SMOKING,CONSOLIDATE_NRT,FAX_EXT,NAICS_CODE,SWIS_NUMBER,COUNTRY_CODE,OID,CERS_ID,CUPA_FACILITY_ID,IS_TEAM_CANDIDATE,SITE_ADDRESS_SUPPLEMENTAL,HORIZONTAL_ACCURACY_MEASURE,HORIZONTAL_COLLECTION_METHOD,GEOGRAPHIC_REFERENCE_POINT,HORIZONTAL_REFERENCE_DATUM,ORGANIZATION_CODE,ORGANIZATION_NAME,DATA_COLLECTION_DATE,FACILITY_STATUS,UDF_RESULTCODE,UDF_MATCHCODE,UDF_LOCATIONCO,GEOCODESTATE,UDF_WELL_PWSID
214,FA0000221,Adams County School District 14 Child Care Center,5650.0,,Bowen,Ct,,3038535000.0,,,,   5650BowenCtCommerce City,5591,,,,,OW0000243,,,,N,5650 Bowen Ct ,5650 Bowen Court,,Commerce City,CO,80022,63,1.0,,,5650 Bowen Court,,,Commerce City,CO,80022,,S,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038535013.0,KLSpeta@acsd14.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7994204424,-104.9089852801,,,,,,,,5FF48F35-53E5-44C7-8041-4ECF3DBF82BA,,,N,,,,,,,,,Inactive,,,,,
215,FA0000222,Little Boots Early Learning Center,11840.0,,Delaware,Ct,,3034528200.0,,,,  11840DelawareCtNorthglenn,9630,,,,,OW0012205,,,,N,11840 Delaware Ct ,11840 Delaware Court,,Northglenn,CO,80234,52,1.0,,,11840 Delaware Ct,11840 Delaware Court,,Northglenn,CO,80234,,M,,,,,,,,,,,2.0,,3,,,,,,,3.0,,,,,,,,4.0,,,,4.0,,2016-04-18 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3034515986.0,littlebootslearning@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.882748,-104.982033,,,,,,,,88979725-8ADF-4366-ABBE-565FE2003BDE,,,N,,,,,,,,,Active,,,,,
216,FA0000223,Adams County Head Start,1850.0,E,Egbert,St,G10,3036592270.0,,,,   1850EEgbertUnitStG10Brighton,9631,,,,,OW0000228,,,,N,1850 E Egbert St Unit G10,"1850 E Egbert St, Unit G10",,Brighton,CO,80601,55,1.0,,,1850 E Egbert St,Unit G10,,Brighton,CO,80601,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,3.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3036559322.0,bspatcher@adcogov.org,,,,,,,,,,,,Unit,,,,,,,,,,,,,,,,39.88398,-104.771698,,,,,,,,C93F046C-C50E-4819-817A-335920838153,,,N,,,,,,,,,Active,,,,,
217,FA0000224,Adams County Head Start/ Pre School Little Sailors,11840.0,,Delaware,Ct,,3032864141.0,,,,  11840DelawareCtNorthglenn,9630,,,,,OW0000228,,,,N,11840 Delaware Ct ,11840 Delaware Court,,Northglenn,CO,80234,52,1.0,,,11840 Delaware Court,,,Northglenn,CO,80234,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3032864130.0,swaller@adcogov.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9113104635,-104.9925049714,,,,,,,,F5B26DD6-B87F-47AC-88C2-C6FBBA445B97,,,N,,,,,,,,,Inactive,,,,,
218,FA0000225,Adams County Rainbow Center Headstart,8401.0,,Circle,Dr,,3032864141.0,,,,   8401CircleDrWestminster,9629,,,,,OW0000228,,,,N,8401 Circle Dr ,8401 Circle Drive,,Westminster,CO,80030,55,1.0,,,8401 Circle Drive,,,Westminster,CO,80030,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,2.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3032864130.0,bspatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.871609,-104.977913,,,,,,,,A945107B-554A-41B5-8141-4D3F516C6A03,,,N,,,,,,,,,Active,,,,,
219,FA0000226,Creekside Headstart,9189.0,,Gale,Blvd,,7205404836.0,,,,   9189GaleBlvdThornton,9628,,,,,OW0000228,,,,N,9189 Gale Blvd ,,,Thornton,CO,80260,55,1.0,,,9189 Gale Blvd,,,Thornton,CO,80260,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,2.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,7205404835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.889008,-104.796082,,,,,,,,CEA4CAF3-3E45-41A9-BBF0-151902CA43C2,,,N,,,,,,,,,Active,,,,,
220,FA0000227,Little Stars Head Start Pre School,3990.0,W,74th,Ave,,3034272006.0,,,,   3990W74thAveWestminster,11307,,,,,OW0000228,,,,N,3990 W 74th Ave ,3990 W 74th Avenue ,,Westminster,CO,80030,51,1.0,,,3990 W 74th Avenue,,,Westminster,CO,80030,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,1.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3032864130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.849102,-105.024757,,,,,,,,A4E9A321-3E2A-4098-BDEF-EC935E6C9203,,,N,,,,,,,,,Active,,,,,
221,FA0000228,Sunshine Center,7111.0,E,56th,Ave,,3032864119.0,,,,   7111E56thAveCommerce City,11414,,,,,OW0000228,,,,N,7111 E 56th Ave ,7111 E 56th Avenue ,,Commerce City,CO,80022,50,1.0,,,7111 E 56th Avenue,,,Commerce City,CO,80022,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,2.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3032864130.0,iarellano@co.adams.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.833424,-105.006035,,,,,,,,572A36BB-19FB-437F-872C-E2189807F560,,,N,,,,,,,,,Active,,,,,
222,FA0000229,Adams County Parks Department,9755.0,,Henderson,Rd,,3036378001.0,,,,   9755HendersonRdBrighton,6381,,,,,OW0000229,,,,N,9755 Henderson Rd ,9755 Henderson Road,,Brighton,CO,80601,54,1.0,,,9755 Henderson Road,,,Brighton,CO,80601,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3036378081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.898476,-104.966278,,,,,,,,688530DE-F42E-4F19-8410-4D775714B558,,,N,,,,,,,,,Active,,,,,
223,FA0000230,Alsup Elementary,7101.0,,Birch,St,,3032894396.0,,,,   7101BirchStCommerce City,9614,,,,,OW0000243,,,,N,7101 Birch St ,,,Commerce City,CO,80022,55,1.0,,,7101 Birch St,,,Commerce City,CO,80022,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038535574.0,tlbenallo@adams14.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.862263,-104.961395,,,,,,,,3394D7F2-56DE-48B4-946F-E347AAD04E9B,,,N,,,,,,,,,Active,,,,,
224,FA0000231,Do not use - Duplicate Central Elementary/ Before and After School,6450.0,,Holly,St,,3032894396.0,,,,   6450HollyStCommerce City,9613,,,,,OW0000243,,,,N,6450 Holly St ,6450 Holly Street,,Commerce City,CO,80022,52,1.0,,,6450 Holly Street,,,Commerce City,CO,80022,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038535574.0,hadavis@adams14.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.899963,-104.99511,,,,,,,,762DCFE6-8F42-4C55-9C10-82D660D1CF83,,,N,,,,,,,,,Active,,,,,
225,FA0000232,Do not use - Duplicate Kemp Elementary/ Before and After School,6775.0,,Oneida,St,,3032894396.0,,,,   6775OneidaStCommerce City,9609,,,,,OW0000243,,,,N,6775 Oneida St ,,,Commerce City,CO,80022,55,1.0,,,6775 Oneida St,,,Commerce City,CO,80022,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038535574.0,mmascare@adams14.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.914482,-104.74704,,,,,,,,DDCC98BF-C3C5-402E-8C2E-A7A1C7DBAA91,,,N,,,,,,,,,Active,,,,,
226,FA0000233,Do not use - Duplicate Rose Hill Elem/ Before and After School,6900.0,E,58th,Ave,,3032870163.0,,,,   6900E58thAveCommerce City,11413,,,,,OW0000243,,,,N,6900 E 58th Ave ,6900 E 58th Avenue ,,Commerce City,CO,80022,50,1.0,,,6900 E 58th Avenue,,,Commerce City,CO,80022,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038535574.0,ssegura@adams14.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.834015,-104.987427,,,,,,,,BCFF2209-15AA-40FF-A73D-AFFBD3854103,,,N,,,,,,,,,Active,,,,,
227,FA0000234,Do not use - instead use FA0003953,9100.0,,Poze,Blvd,,,,,,   9100PozeBlvdThornton,6921,,,,,OW0006001,,,,N,9100 Poze Blvd ,,,Thornton,CO,80229,53,1.0,,,9150 Poze Blvd,,,Thornton,CO,80229,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,See Notes/Memos,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8611672926,-104.9626633271,,,,,,,,2A0A33F9-2E63-469F-8E57-54CD0B17E9F5,,,N,,,,,,,,,Active,,,,GeoCodedByAddress,
228,FA0000235,Mapleton Early Learning Center,602.0,,64th,,,,,,,    60264thDenver,11385,,,,,OW0006001,,,,N,602 64th ,,,Denver,CO,80229,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.812370938,-104.9821148457,,,,,,,,607018EF-6EC3-4F1C-B6A8-27150B25605B,,,N,,,,,,,,,Inactive,,,,,
229,FA0000236,Meadow Elementary,9150.0,,Monroe,,,,,,,   9150MonroeThornton,74,,,,,OW0006001,,,,N,9150 Monroe ,,,Thornton,CO,80229,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8608601092,-104.9443269162,,,,,,,,998F2211-167A-4D47-BD45-E9620F10B971,,,N,,,,,,,,,Inactive,,,,,
230,FA0000237,Skyview High School,9000.0,,York,St,,3038531200.0,,,,   9000YorkStDenver,9626,,,,,OW0006001,,,,N,9000 York St ,,,Denver,CO,80229,63,1.0,,,9000 YORK St,,,Denver,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531256.0,Curcurico.Elaine@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8583504395,-104.9590450121,,,,,,,,8D9B935E-1E3A-45C6-9DCD-B0FA37793DF8,,,N,,,,,,,,,Inactive,,,,,
231,FA0000238,Skyview New Technology High School ,1200.0,E,78th,Ave,,3038531660.0,,,,   1200E78thAveDenver,11297,,,,,OW0006001,,,,N,1200 E 78th Ave ,1200 E 78th Avenue ,,Denver,CO,80229,63,1.0,,,1200 E 78th Avenue,,,Denver,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531670.0,FloresM@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8381142402,-104.9720005889,,,,,,,,C7897D16-6719-4296-9587-FD6FE730DAD2,,,N,,,,,,,,,Inactive,,,,,
232,FA0000239,Valley View Elementary,660.0,W,70th,Ave,,3038531560.0,,,,    660W70thAveDenver,11351,,,,,OW0006001,,,,N,660 W 70th Ave ,660 W 70th Avenue ,,Denver,CO,80221,63,1.0,,,660 W 70th Avenue,,,Denver,CO,80221,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531596.0,DavisE@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8235930103,-104.9950906914,,,,,,,,D391AA10-9055-49E4-9812-AD7FCBA3CEEA,,,N,,,,,,,,,Inactive,,,,,
233,FA0000240,Western Hills Elementary,7700.0,,Delta,,,,,,,   7700DeltaDenver,69,,,,,OW0006001,,,,N,7700 Delta ,,,Denver,CO,80221,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8368220754,-104.9896360424,,,,,,,,F83389AC-CF31-496B-83C6-0F44F4BB14A7,,,N,,,,,,,,,Inactive,,,,,
234,FA0000241,York International School,9200.0,,York,St,,3038531600.0,,,,   9200YorkStThornton,9625,,,,,OW0006001,,,,N,9200 York St ,,,Thornton,CO,80229,54,1.0,,,9200 York St,,,Thornton,CO,80229,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531656.0,burmannl@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.99564,-104.818611,,,,,,,,18A2FDD9-75B4-4915-AFDD-02F36CDD5D30,,,N,,,,,,,,,Active,,,,,
235,FA0000242,Do not use - Duplicate Welby Montessori,1200.0,E,78th,Ave,,3038531660.0,,,,   1200E78thAveDenver,11297,,,,,OW0006001,,,,N,1200 E 78th Ave ,1200 E 78th Avenue ,,Denver,CO,80229,51,1.0,,,1200 E 78th Avenue,,,Denver,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85038,-104.981773,,,,,,,,5582367A-7F36-4242-B706-1DC6EB63B67A,,,N,,,,,,,,,Active,,,,,
236,FA0000243,Skyview Kitchen,8990.0,,York,St,,3038531115.0,,,,   8990YorkStThornton,7337,,,,,OW0006001,,,,N,8990 York St ,,,Thornton,CO,80229,53,1.0,,,8990 York St,,,Thornton,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85795,-104.9576,,,,,,,,C7B424CC-7CFF-41A9-8799-3A8F6AB55E36,,,N,,,,,,,,,Active,,,,GeoCodedByPoint,
237,FA0000244,Bertha Heid Elementary,9150.0,,Poze,,,,,,,   9150PozeThornton,2154,,,,,OW0006001,,,,N,9150 Poze ,,,Thornton,CO,80229,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8622385019,-104.9614464448,,,,,,,,34928A93-628C-4821-879C-DA66C97F2594,,,N,,,,,,,,,Inactive,,,,,
238,FA0000245,Explore Elementary,2410.0,,Poze,Blvd,,,,,,   2410PozeBlvdThornton,6918,,,,,OW0006001,,,,N,2410 Poze Blvd ,2420 Poze Blvd,,Thornton,CO,80229,53,1.0,,,2410 Poze Blvd,,,Thornton,CO,80229,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.937992,-104.94577,,,,,,,,1B70FD62-9B5E-4CCA-B98A-4A8C0F5AD215,,,N,,,,,,,,,Active,,,,,
239,FA0000246,Global Leadership Academy,7480.0,,Conifer,,,,,,,   7480ConiferDenver,2151,,,,,OW0006001,,,,N,7480 Conifer ,,,Denver,CO,80221,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8346292854,-104.9873958923,,,,,,,,D8D16AE3-1EDC-4591-B617-4A68BD6C1259,,,N,,,,,,,,,Inactive,,,,,
240,FA0000247,Mapleton Early Learning Center,602.0,E,64th,Ave,,3038531117.0,,,,    602E64thAveDenver,11384,,,,,OW0006001,,,,N,602 E 64th Ave ,602 E 64th Avenue ,,Denver,CO,80229,56,1.0,,,602 E 64th Avenue,,,Denver,CO,80229,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,Branscume@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.812370938,-104.9821148457,,,,,,,,00DF3208-C939-4CE8-920E-86CA9FC2C8BF,,,N,,,,,,,,,Inactive,,,,,
241,FA0000248,Meadow Elementary,9150.0,,Monroe,St,,3038531500.0,,,,   9150MonroeStThornton,4793,,,,,OW0006001,,,,N,9150 Monroe St ,,,Thornton,CO,80229,52,1.0,,,9150 Monroe St,,,Thornton,CO,80229,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,1.0,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531556.0,FrankP@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.914234,-104.98661,,,,,,,,2BBB93CF-D671-4BC8-9C31-AD4BC6CD8B88,,,N,,,,,,,,,Active,,,,,
242,FA0000249,Monterey Elementary ,2201.0,,Mcelwain,Blvd,,,,,,   2201McelwainBlvdDenver,6915,,,,,OW0006001,,,,N,2201 Mcelwain Blvd ,,,Denver,CO,80229,56,1.0,,,2201 Mcelwain Blvd,,,Denver,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.914143,-104.970863,,,,,,,,BF3CE70F-7C8D-40BC-8C3F-606C2268F7B3,,,N,,,,,,,,,Active,,,,,
243,FA0000250,Do not use - instead use FA0000239,660.0,W,70th,Ave,,3038531568.0,,,,    660W70thAveDenver,11351,,,,,OW0006001,,,,N,660 W 70th Ave ,660 W 70th Avenue ,,Denver,CO,80221,56,1.0,,,660 W 70th Avenue,,,Denver,CO,80221,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.842411,-104.96167,,,,,,,,07EB3738-B1E4-4702-9DF7-00BE1F25CEC4,,,N,,,,,,,,,Active,,,,,
244,FA0000251,Welby Community School,1200.0,E,78th,Ave,,3038531700.0,,,,   1200E78thAveDenver,11297,,,,,OW0006001,,,,N,1200 E 78th Ave ,1200 E 78th Avenue ,,Denver,CO,80229,51,1.0,,,1200 E 78th Avenue,,,Denver,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038531726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85038,-104.981773,,,,,,,,D1555BFD-0B15-4644-957A-ACFB723E93FE,,,N,,,,,,,,,Active,,,,,
245,FA0000252,Western Hills Elementary,7700.0,,Delta,St,,,,,,   7700DeltaStDenver,4788,,,,,OW0006001,,,,N,7700 Delta St ,,,Denver,CO,80221,51,1.0,,,7700 Delta St,,,Denver,CO,80221,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,1.0,,,,4.0,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,AllenbackK@mapleton.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.883579,-105.025322,,,,,,,,C882AD32-72E1-44F2-9E34-39A3BF0EA4CB,,,N,,,,,,,,,Active,,,,,
246,FA0000253,York Junior High School,9200.0,,York,,,,,,,   9200YorkThornton,4594,,,,,OW0006001,,,,N,9200 York ,,,Thornton,CO,80229,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8646603348,-104.9589551339,,,,,,,,EAC8A1BE-EE4C-4C68-AF20-A7EEDB747E6B,,,N,,,,,,,,,Inactive,,,,,
